"R Package","Dataset","Description","Doc","CSV"
"nlreg","C4","Six Herbicide Data Sets","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/C4.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/C4.csv"
"nlreg","M2","Six Herbicide Data Sets","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/M2.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/M2.csv"
"nlreg","M4","Six Herbicide Data Sets","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/M4.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/M4.csv"
"nlreg","chlorsulfuron","Chlorsulfuron Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/chlorsulfuron.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/chlorsulfuron.csv"
"nlreg","daphnia","'Daphnia Magna' Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/daphnia.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/daphnia.csv"
"nlreg","helicopter","Helicopter Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/helicopter.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/helicopter.csv"
"nlreg","metsulfuron","Metsulfuron Methyl Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/metsulfuron.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/metsulfuron.csv"
"nlreg","ria","Radioimmunoassay Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ria.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ria.csv"
"plm","EmplUK","Employment and Wages in the United Kingdom","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/EmplUK.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/EmplUK.csv"
"plm","Snmesp","Employment and Wages in Spain","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Snmesp.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Snmesp.csv"
"plyr","baseball","Yearly batting records for all major league baseball players","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/baseball.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/baseball.csv"
"pscl","AustralianElectionPolling","Political opinion polls in Australia, 2004-07","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/AustralianElectionPolling.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/AustralianElectionPolling.csv"
"pscl","AustralianElections","elections to Australian House of Representatives, 1949-2007","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/AustralianElections.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/AustralianElections.csv"
"pscl","EfronMorris","Batting Averages for 18 major league baseball players, 1970","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/EfronMorris.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/EfronMorris.csv"
"pscl","RockTheVote","Voter turnout experiment, using Rock The Vote ads","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/RockTheVote.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/RockTheVote.csv"
"pscl","UKHouseOfCommons","1992 United Kingdom electoral returns","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/UKHouseOfCommons.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/UKHouseOfCommons.csv"
"pscl","absentee","Absentee and Machine Ballots in Pennsylvania State Senate Races","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/absentee.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/absentee.csv"
"pscl","admit","Applications to a Political Science PhD Program","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/admit.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/admit.csv"
"pscl","bioChemists","article production by graduate students in biochemistry Ph.D. programs","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/bioChemists.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/bioChemists.csv"
"pscl","ca2006","California Congressional Districts in 2006","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ca2006.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ca2006.csv"
"pscl","iraqVote","U.S. Senate vote on the use of force against Iraq, 2002.","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/iraqVote.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/iraqVote.csv"
"pscl","politicalInformation","Interviewer ratings of respondent levels of political information","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/politicalInformation.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/politicalInformation.csv"
"pscl","presidentialElections","elections for U.S. President, 1932-2008, by state","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/presidentialElections.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/presidentialElections.csv"
"pscl","prussian","Prussian army horse kick data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/prussian.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/prussian.csv"
"pscl","unionDensity","cross national rates of trade union density","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/unionDensity.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/unionDensity.csv"
"pscl","vote92","Reports of voting in the 1992 U.S. Presidential election.","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/vote92.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/vote92.csv"
"reshape2","french_fries","Sensory data from a french fries experiment.","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/french_fries.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/french_fries.csv"
"reshape2","smiths","Demo data describing the Smiths.","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/smiths.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/smiths.csv"
"reshape2","tips","Tipping data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/tips.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/tips.csv"
"rpart","car.test.frame","Automobile Data from 'Consumer Reports' 1990","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/car.test.frame.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/car.test.frame.csv"
"rpart","cu.summary","Automobile Data from 'Consumer Reports' 1990","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cu.summary.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cu.summary.csv"
"rpart","solder","Soldering of Components on Printed-Circuit Boards","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/solder.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/solder.csv"
"rpart","stagec","Stage C Prostate Cancer","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/stagec.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/stagec.csv"
"sandwich","PublicSchools","US Expenditures for Public Schools","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/PublicSchools.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/PublicSchools.csv"
"sem","Bollen","Bollen's Data on Industrialization and Political Democracy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Bollen.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Bollen.csv"
"sem","CNES","Variables from the 1997 Canadian National Election Study","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/CNES.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/CNES.csv"
"sem","Kmenta","Partly Artificial Data on the U. S. Economy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Kmenta.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Kmenta.csv"
"statmod","welding","Data: Tensile Strength of Welds","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/welding.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/welding.csv"
"strucchange","BostonHomicide","Youth Homicides in Boston","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/BostonHomicide.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/BostonHomicide.csv"
"strucchange","GermanM1","German M1 Money Demand","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/GermanM1.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/GermanM1.csv"
"strucchange","Grossarl","Marriages, Births and Deaths in Grossarl","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Grossarl.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Grossarl.csv"
"strucchange","scPublications","Structural Change Publications","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/scPublications.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/scPublications.csv"
"survival","bladder","Bladder Cancer Recurrences","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/bladder.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/bladder.csv"
"survival","cancer","NCCTG Lung Cancer Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cancer.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cancer.csv"
"survival","cgd","Chronic Granulotomous Disease data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cgd.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cgd.csv"
"survival","colon","Chemotherapy for Stage B/C colon cancer","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/colon.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/colon.csv"
"survival","heart","Stanford Heart Transplant data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/heart.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/heart.csv"
"survival","kidney","Kidney catheter data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/kidney.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/kidney.csv"
"survival","leukemia","Acute Myelogenous Leukemia survival data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/leukemia.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/leukemia.csv"
"survival","logan","Data from the 1972-78 GSS data used by Logan","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/logan.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/logan.csv"
"survival","lung","NCCTG Lung Cancer Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lung.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lung.csv"
"survival","mgus","Monoclonal gammapothy data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mgus.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mgus.csv"
"survival","nwtco","Data from the National Wilm's Tumor Study","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/nwtco.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/nwtco.csv"
"survival","ovarian","Ovarian Cancer Survival Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ovarian.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ovarian.csv"
"survival","pbc","Mayo Clinic Primary Biliary Cirrhosis Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pbc.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pbc.csv"
"survival","rats","Rat data from Gail et al.","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rats.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rats.csv"
"survival","stanford2","More Stanford Heart Transplant data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/stanford2.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/stanford2.csv"
"survival","tobin","Tobin's Tobit data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/tobin.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/tobin.csv"
"survival","veteran","Veterans' Administration Lung Cancer study","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/veteran.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/veteran.csv"
"TTR","ttrc","Technical Trading Rule Composite data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ttrc.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ttrc.csv"
"vcd","Arthritis","Arthritis Treatment Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Arthritis.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Arthritis.csv"
"vcd","Baseball","Baseball Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Baseball.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Baseball.csv"
"vcd","BrokenMarriage","Broken Marriage Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/BrokenMarriage.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/BrokenMarriage.csv"
"vcd","Bundesliga","Ergebnisse der Fussball-Bundesliga","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Bundesliga.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Bundesliga.csv"
"vcd","Bundestag2005","Votes in German Bundestag Election 2005","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Bundestag2005.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Bundestag2005.csv"
"vcd","Butterfly","Butterfly Species in Malaya","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Butterfly.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Butterfly.csv"
"vcd","CoalMiners","Breathlessness and Wheeze in Coal Miners","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/CoalMiners.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/CoalMiners.csv"
"vcd","DanishWelfare","Danish Welfare Study Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DanishWelfare.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DanishWelfare.csv"
"vcd","Employment","Employment Status","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Employment.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Employment.csv"
"vcd","Federalist","'May' in Federalist Papers","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Federalist.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Federalist.csv"
"vcd","Hitters","Hitters Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Hitters.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Hitters.csv"
"vcd","HorseKicks","Death by Horse Kicks","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HorseKicks.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HorseKicks.csv"
"vcd","Hospital","Hospital data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Hospital.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Hospital.csv"
"vcd","JobSatisfaction","Job Satisfaction Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/JobSatisfaction.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/JobSatisfaction.csv"
"vcd","JointSports","Opinions About Joint Sports","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/JointSports.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/JointSports.csv"
"vcd","Lifeboats","Lifeboats on the Titanic","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Lifeboats.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Lifeboats.csv"
"vcd","NonResponse","Non-Response Survey Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/NonResponse.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/NonResponse.csv"
"vcd","OvaryCancer","Ovary Cancer Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/OvaryCancer.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/OvaryCancer.csv"
"vcd","PreSex","Pre-marital Sex and Divorce","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/PreSex.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/PreSex.csv"
"vcd","Punishment","Corporal Punishment Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Punishment.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Punishment.csv"
"vcd","RepVict","Repeat Victimization Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/RepVict.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/RepVict.csv"
"vcd","Saxony","Families in Saxony","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Saxony.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Saxony.csv"
"vcd","SexualFun","Sex is Fun","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/SexualFun.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/SexualFun.csv"
"vcd","SpaceShuttle","Space Shuttle O-ring Failures","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/SpaceShuttle.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/SpaceShuttle.csv"
"vcd","Suicide","Suicide Rates in Germany","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Suicide.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Suicide.csv"
"vcd","Trucks","Truck Accidents Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Trucks.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Trucks.csv"
"vcd","UKSoccer","UK Soccer Scores","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/UKSoccer.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/UKSoccer.csv"
"vcd","VisualAcuity","Visual Acuity in Left and Right Eyes","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/VisualAcuity.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/VisualAcuity.csv"
"vcd","VonBort","Von Bortkiewicz Horse Kicks Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/VonBort.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/VonBort.csv"
"vcd","WeldonDice","Weldon's Dice Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/WeldonDice.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/WeldonDice.csv"
"vcd","WomenQueue","Women in Queues","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/WomenQueue.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/WomenQueue.csv"
"xtable","tli","Math scores from Texas Assessment of Academic Skills (TAAS)","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/tli.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/tli.csv"
"xts","sample_matrix","Sample Data Matrix For xts Example and Unit Testing","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sample_matrix.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sample_matrix.csv"
"Zelig","MatchIt.url","Table of links for Zelig","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MatchIt.url.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MatchIt.url.csv"
"Zelig","PErisk","Political Economic Risk Data from 62 Countries in 1987","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/PErisk.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/PErisk.csv"
"Zelig","SupremeCourt","U.S. Supreme Court Vote Matrix","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/SupremeCourt.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/SupremeCourt.csv"
"Zelig","Weimar","1932 Weimar election data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Weimar.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Weimar.csv"
"Zelig","Zelig.url","Table of links for Zelig","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Zelig.url.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Zelig.url.csv"
"Zelig","approval","U.S. Presidential Approval Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/approval.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/approval.csv"
"Zelig","bivariate","Sample data for bivariate probit regression","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/bivariate.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/bivariate.csv"
"Zelig","coalition","Coalition Dissolution in Parliamentary Democracies","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/coalition.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/coalition.csv"
"Zelig","coalition2","Coalition Dissolution in Parliamentary Democracies, Modified Version","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/coalition2.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/coalition2.csv"
"Zelig","eidat","Simulation Data for Ecological Inference","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/eidat.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/eidat.csv"
"Zelig","free1","Freedom of Speech Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/free1.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/free1.csv"
"Zelig","free2","Freedom of Speech Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/free2.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/free2.csv"
"Zelig","friendship","Simulated Example of Schoolchildren Friendship Network","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/friendship.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/friendship.csv"
"Zelig","grunfeld","Simulation Data for model Seemingly Unrelated Regression (sur) that corresponds to method SUR of systemfit","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/grunfeld.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/grunfeld.csv"
"Zelig","hoff","Social Security Expenditure Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/hoff.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/hoff.csv"
"Zelig","homerun","Sample Data on Home Runs Hit By Mark McGwire and Sammy Sosa in 1998.","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/homerun.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/homerun.csv"
"Zelig","immi1","Individual Preferences Over Immigration Policy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/immi1.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/immi1.csv"
"Zelig","immi2","Individual Preferences Over Immigration Policy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/immi2.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/immi2.csv"
"Zelig","immi3","Individual Preferences Over Immigration Policy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/immi3.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/immi3.csv"
"Zelig","immi4","Individual Preferences Over Immigration Policy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/immi4.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/immi4.csv"
"Zelig","immi5","Individual Preferences Over Immigration Policy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/immi5.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/immi5.csv"
"Zelig","immigration","Individual Preferences Over Immigration Policy","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/immigration.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/immigration.csv"
"Zelig","klein","Simulation Data for model Two-Stage Least Square (twosls) that corresponds to method 2SLS of systemfit","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/klein.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/klein.csv"
"Zelig","kmenta","Simulation Data for model Three-Stage Least Square (threesls) that corresponds to method 3SLS of systemfit","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/kmenta.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/kmenta.csv"
"Zelig","macro","Macroeconomic Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/macro.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/macro.csv"
"Zelig","mexico","Voting Data from the 1988 Mexican Presidental Election","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mexico.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mexico.csv"
"Zelig","mid","Militarized Interstate Disputes","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/mid.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/mid.csv"
"Zelig","newpainters","The Discretized Painter's Data of de Piles","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/newpainters.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/newpainters.csv"
"Zelig","sanction","Multilateral Economic Sanctions","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sanction.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sanction.csv"
"Zelig","sna.ex","Simulated Example of Social Network Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sna.ex.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sna.ex.csv"
"Zelig","turnout","Turnout Data Set from the National Election Survey","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/turnout.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/turnout.csv"
"Zelig","voteincome","Sample Turnout and Demographic Data from the 2000 Current Population Survey","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/voteincome.html","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/voteincome.csv"
